utt_id,allosaurus-eng,atc-w2v2,atc-xlsr,base.en,canary-1b,crisperwhisper,distil-large-v3,distil-small.en,espeak-phone,hubert-large,jasper,moonshine-base,parakeet,quartznet,qwen2audio,seamless-m4t-v2,small.en,sphinx-enus,tiny,tiny.en,vosk-small,w2v2-large-lv60,w2v2-swbd,w2v2-xlsr-cv,wav2vec2-base,wav2vec2-robust,wavlm-large,xlsr-1b-cv
DOS_F01_S6_001,0.7692307692307693,0.48148148148148145,0.5185185185185185,0.037037037037037035,0.0,0.037037037037037035,0.037037037037037035,0.0,0.34615384615384615,0.07407407407407407,0.0,0.2222222222222222,0.037037037037037035,0.07407407407407407,0.0,0.0,0.037037037037037035,0.7037037037037037,0.18518518518518517,0.3333333333333333,0.2962962962962963,0.037037037037037035,0.2222222222222222,0.07407407407407407,0.07407407407407407,0.037037037037037035,0.037037037037037035,0.037037037037037035
DOS_F01_S6_002,0.5,0.21428571428571427,0.6071428571428571,0.32142857142857145,0.07142857142857142,0.0,0.0,0.25,0.32142857142857145,0.25,0.32142857142857145,0.2857142857142857,0.21428571428571427,0.2857142857142857,0.14285714285714285,0.21428571428571427,0.14285714285714285,0.5714285714285714,0.32142857142857145,0.32142857142857145,0.35714285714285715,0.25,0.35714285714285715,0.17857142857142858,0.39285714285714285,0.32142857142857145,0.32142857142857145,0.17857142857142858
DOS_F01_S6_003,0.9310344827586207,0.6333333333333333,0.8333333333333334,0.26666666666666666,0.0,0.0,0.0,0.06666666666666667,0.41379310344827586,0.13333333333333333,0.36666666666666664,0.4,0.0,0.1,0.0,0.3,0.06666666666666667,0.9333333333333333,0.3,0.6,0.36666666666666664,0.5,0.5,0.23333333333333334,0.3333333333333333,0.4,0.4666666666666667,0.2
DOS_F01_S6_004,0.59375,0.34375,0.40625,0.0,0.0,0.0,0.0,0.0,0.28125,0.15625,0.03125,0.0625,0.0,0.09375,0.0,0.0,0.0,0.53125,0.03125,0.0625,0.0,0.15625,0.15625,0.09375,0.25,0.15625,0.3125,0.1875
DOS_F01_S6_005,0.7391304347826086,0.5652173913043478,0.7391304347826086,0.21739130434782608,0.2608695652173913,0.21739130434782608,0.21739130434782608,0.2608695652173913,0.391304347826087,0.21739130434782608,0.30434782608695654,0.2608695652173913,0.2608695652173913,0.34782608695652173,0.21739130434782608,0.34782608695652173,0.2608695652173913,0.6956521739130435,0.2608695652173913,0.34782608695652173,0.391304347826087,0.21739130434782608,0.30434782608695654,0.17391304347826086,0.30434782608695654,0.30434782608695654,0.08695652173913043,0.2608695652173913
DOS_F01_S6_083,0.7727272727272727,0.391304347826087,0.5217391304347826,0.13043478260869565,0.0,0.0,0.0,0.0,0.4090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6956521739130435,0.13043478260869565,0.2608695652173913,0.21739130434782608,0.0,0.4782608695652174,0.0,0.17391304347826086,0.0,0.34782608695652173,0.17391304347826086
DOS_F01_S6_085,0.5172413793103449,0.27586206896551724,0.5517241379310345,0.0,0.0,0.0,0.0,0.0,0.41379310344827586,0.0,0.034482758620689655,0.034482758620689655,0.0,0.06896551724137931,0.0,0.0,0.0,0.6896551724137931,0.0,0.0,0.0,0.0,0.10344827586206896,0.0,0.2413793103448276,0.0,0.20689655172413793,0.20689655172413793
DOS_F01_S6_086,0.5517241379310345,0.20689655172413793,0.3448275862068966,0.0,0.0,0.0,0.0,0.0,0.20689655172413793,0.0,0.13793103448275862,0.1724137931034483,0.0,0.034482758620689655,0.0,0.0,0.0,0.7586206896551724,0.0,0.0,0.13793103448275862,0.0,0.13793103448275862,0.0,0.10344827586206896,0.034482758620689655,0.13793103448275862,0.13793103448275862
DOS_F01_S6_087,0.5,0.42857142857142855,0.21428571428571427,0.0,0.0,0.0,0.0,0.0,0.21428571428571427,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.2857142857142857,0.0,0.07142857142857142,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.21428571428571427,0.0
DOS_F01_S6_088,0.7857142857142857,0.2857142857142857,0.35714285714285715,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.42857142857142855,0.0,0.0,0.0,0.0,0.0,0.07142857142857142,0.21428571428571427,0.0,0.21428571428571427,0.14285714285714285
DOS_F01_S6_108,0.8,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0
DOS_F01_S6_109,0.8181818181818182,0.6363636363636364,0.45454545454545453,0.0,0.0,0.0,0.0,0.09090909090909091,0.18181818181818182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7272727272727273,0.18181818181818182,0.0,0.2727272727272727,0.0,0.0,0.0,0.0,0.0,0.0,0.0
