utt_id,allosaurus-eng,atc-w2v2,atc-xlsr,base.en,canary-1b,crisperwhisper,distil-large-v3,distil-small.en,espeak-phone,hubert-large,jasper,moonshine-base,parakeet,quartznet,qwen2audio,seamless-m4t-v2,small.en,sphinx-enus,tiny,tiny.en,vosk-small,w2v2-large-lv60,w2v2-swbd,w2v2-xlsr-cv,wav2vec2-base,wav2vec2-robust,wavlm-large,xlsr-1b-cv
ALL_138_SPA_HT2_S051,0.5,0.0625,0.375,0.0,0.0,0.0,0.0,0.0,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0
ALL_138_SPA_HT2_S052,0.8125,0.125,0.625,0.0,0.0,0.0,0.0,0.0,0.0625,0.0,0.0,0.0,0.0,0.1875,0.0,0.125,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.125,0.125
ALL_138_SPA_HT2_S053,0.5833333333333334,0.6153846153846154,0.3076923076923077,0.0,0.0,0.0,0.0,0.0,0.5833333333333334,0.38461538461538464,0.0,0.46153846153846156,0.0,0.0,0.0,0.0,0.0,0.0,0.38461538461538464,0.5384615384615384,0.0,0.0,0.3076923076923077,0.0,0.38461538461538464,0.38461538461538464,0.46153846153846156,0.07692307692307693
ALL_138_SPA_HT2_S054,1.0,0.13333333333333333,0.4,0.0,0.0,0.0,0.0,0.0,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.06666666666666667,0.0,0.0,0.0
ALL_138_SPA_HT2_S055,0.8125,0.17647058823529413,0.5882352941176471,0.0,0.0,0.0,0.11764705882352941,0.0,0.1875,0.0,0.11764705882352941,0.23529411764705882,0.0,0.11764705882352941,0.0,0.0,0.0,0.5294117647058824,0.0,0.0,0.11764705882352941,0.0,0.17647058823529413,0.058823529411764705,0.11764705882352941,0.11764705882352941,0.11764705882352941,0.11764705882352941
ALL_138_SPA_HT2_S056,0.8333333333333334,0.16666666666666666,0.5555555555555556,0.0,0.0,0.0,0.0,0.0,0.05555555555555555,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.05555555555555555,0.05555555555555555,0.0,0.05555555555555555,0.05555555555555555,0.0,0.05555555555555555,0.0,0.05555555555555555,0.0,0.05555555555555555,0.05555555555555555
ALL_138_SPA_HT2_S057,0.5882352941176471,0.11764705882352941,0.7058823529411765,0.0,0.0,0.0,0.11764705882352941,0.0,0.11764705882352941,0.0,0.0,0.11764705882352941,0.0,0.0,0.0,0.0,0.11764705882352941,0.35294117647058826,0.11764705882352941,0.11764705882352941,0.11764705882352941,0.0,0.058823529411764705,0.0,0.0,0.0,0.17647058823529413,0.11764705882352941
ALL_138_SPA_HT2_S058,0.5294117647058824,0.0,0.47058823529411764,0.0,0.0,0.0,0.0,0.0,0.11764705882352941,0.0,0.0,0.0,0.0,0.0,0.0,0.11764705882352941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29411764705882354,0.0,0.0,0.058823529411764705
ALL_138_SPA_HT2_S059,0.6428571428571429,0.0,0.6,0.0,0.0,0.13333333333333333,0.0,0.13333333333333333,0.21428571428571427,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.0,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.0,0.0,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3333333333333333,0.26666666666666666,0.2,0.26666666666666666
ALL_138_SPA_HT2_S060,0.5333333333333333,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,0.26666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4666666666666667,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.06666666666666667
